Model ; X100+Option
Layout Type ; 0
Data Offset ; 23
Date ; 2019-07-09
Time ; 17:08:26

Time Base ; 5 ms/div
Sensitivity ; 50 uV/div
Pan ; 0 ms
Curve no ; 6-10
Common BaseLine ; Off
Lower Frequency Limit ; 100 Hz
Upper Frequency Limit ; 5 kHz
Trigger Mode ; Stimulus

Curve no ; 6 ; 7 ; 8 ; 9 ; 10
10750 ; -5 ; 0 ; 0 ; 0 ; 10
10875 ; 5 ; 5 ; 0 ; -20 ; 0
11000 ; 0 ; 5 ; 0 ; -35 ; 0
11125 ; 0 ; 5 ; 0 ; -35 ; 5
11250 ; 0 ; 0 ; 0 ; -40 ; 0
11375 ; 0 ; 0 ; 0 ; -45 ; 5
11500 ; 0 ; 10 ; 0 ; -10 ; 10
11625 ; 5 ; 10 ; 0 ; -5 ; 0
11750 ; 0 ; 10 ; 0 ; 5 ; 0
11875 ; 10 ; 10 ; 0 ; 0 ; -5
12000 ; 5 ; 0 ; 0 ; -20 ; -5
12125 ; 0 ; 10 ; 0 ; -15 ; 0
12250 ; 0 ; 5 ; 0 ; -10 ; 0
12375 ; 0 ; -5 ; 0 ; -15 ; 5
12500 ; 0 ; 0 ; 0 ; -5 ; 10
12625 ; 10 ; 5 ; 0 ; -5 ; 0
12750 ; 0 ; -5 ; 0 ; 5 ; 5
12875 ; 10 ; 0 ; 0 ; 5 ; 5
13000 ; 5 ; -5 ; 0 ; 10 ; -5
13125 ; 5 ; 0 ; 0 ; 5 ; -5
13250 ; 5 ; 0 ; 0 ; 5 ; -5
13375 ; 0 ; 5 ; 0 ; -5 ; -5
13500 ; 0 ; 5 ; 0 ; 5 ; 0
13625 ; 5 ; 0 ; 0 ; 5 ; -5
13750 ; 5 ; -5 ; 0 ; 0 ; 0
13875 ; 5 ; 5 ; 0 ; -5 ; 0
14000 ; 10 ; 5 ; 0 ; 10 ; -5
14125 ; 0 ; 0 ; 0 ; 20 ; 0
14250 ; 5 ; 0 ; 0 ; 15 ; 0
14375 ; 5 ; 0 ; 0 ; 15 ; -5
14500 ; 0 ; 5 ; 0 ; 10 ; -5
14625 ; 5 ; 0 ; 0 ; 0 ; 0
14750 ; 0 ; 0 ; 0 ; -15 ; -5
14875 ; 0 ; 5 ; 0 ; -30 ; 0
15000 ; 10 ; 0 ; 0 ; -15 ; -15
15125 ; 0 ; 0 ; 0 ; 0 ; -10
15250 ; 0 ; -5 ; 0 ; 15 ; -10
15375 ; 10 ; -10 ; 0 ; 25 ; -10
15500 ; 5 ; -10 ; 0 ; 20 ; -10
15625 ; 5 ; 0 ; 0 ; 10 ; -10
15750 ; 5 ; -5 ; 0 ; 10 ; -15
15875 ; 10 ; -5 ; 0 ; 10 ; -5
16000 ; 10 ; 0 ; 0 ; 15 ; -5
16125 ; 10 ; -5 ; 0 ; -10 ; -10
16250 ; 10 ; -5 ; 0 ; -10 ; -5
16375 ; 10 ; -10 ; 0 ; -10 ; -10
16500 ; 0 ; -5 ; 0 ; 10 ; -10
16625 ; 5 ; -5 ; 0 ; 0 ; -5
16750 ; 5 ; -5 ; 0 ; 0 ; -10
16875 ; -5 ; 0 ; 0 ; 0 ; -10
17000 ; 0 ; -5 ; 0 ; -10 ; -15
17125 ; 5 ; -15 ; 0 ; -10 ; -10
17250 ; -5 ; -15 ; 0 ; 10 ; -10
17375 ; 0 ; -5 ; 0 ; 5 ; -15
17500 ; 0 ; -10 ; 0 ; -5 ; -15
17625 ; 0 ; -5 ; 0 ; 0 ; -5
17750 ; 5 ; -10 ; 0 ; 0 ; -10
17875 ; -5 ; -5 ; 0 ; 15 ; -15
18000 ; 0 ; -5 ; 0 ; 20 ; -5
18125 ; -5 ; -10 ; 0 ; 25 ; -10
18250 ; -5 ; -5 ; 0 ; 15 ; -5
18375 ; 5 ; -5 ; 0 ; 15 ; -10
18500 ; 0 ; -10 ; 0 ; 15 ; -10
18625 ; -10 ; -5 ; 0 ; 5 ; -5
18750 ; 0 ; -5 ; 0 ; -5 ; -10
18875 ; 5 ; -15 ; 0 ; -10 ; 0
19000 ; 5 ; -5 ; 0 ; 10 ; -5
19125 ; 10 ; -10 ; 0 ; 15 ; -15
19250 ; 5 ; -10 ; 0 ; 15 ; -10
19375 ; 0 ; -5 ; 0 ; 5 ; -10
19500 ; 0 ; -10 ; 0 ; 20 ; -15
19625 ; -5 ; -10 ; 0 ; 15 ; -15
19750 ; 0 ; -10 ; 0 ; 0 ; -10
19875 ; -10 ; -10 ; 0 ; 0 ; -10
20000 ; -10 ; -5 ; 0 ; -5 ; -10
20125 ; 0 ; -10 ; 0 ; -20 ; -10
20250 ; 0 ; -10 ; 0 ; -10 ; -10
20375 ; -10 ; -5 ; 0 ; -10 ; -5
20500 ; -5 ; -10 ; 0 ; -5 ; -15
20625 ; -10 ; -10 ; 0 ; -5 ; -5
20750 ; -10 ; -10 ; 0 ; -20 ; 0
20875 ; -5 ; -15 ; 0 ; -10 ; -15
21000 ; -5 ; -10 ; 0 ; -25 ; -10
21125 ; -5 ; -5 ; 0 ; -20 ; -10
21250 ; -15 ; -5 ; 0 ; -30 ; -10
21375 ; -10 ; -10 ; 0 ; -30 ; -5
21500 ; -5 ; -10 ; 0 ; -25 ; -10
21625 ; -10 ; -15 ; 0 ; -30 ; -5
21750 ; -10 ; -10 ; 0 ; -10 ; -5
21875 ; 0 ; -20 ; 0 ; 0 ; -10
22000 ; -10 ; -15 ; 0 ; -5 ; 0
22125 ; -5 ; -5 ; 0 ; -15 ; -5
22250 ; 0 ; -10 ; 0 ; -20 ; -10
22375 ; -5 ; -5 ; 0 ; -10 ; -10
22500 ; 5 ; 0 ; 0 ; 5 ; -5
22625 ; -10 ; -5 ; 0 ; -10 ; -15
22750 ; 0 ; -5 ; 0 ; -10 ; -5
22875 ; -5 ; -5 ; 0 ; -10 ; -10
23000 ; -10 ; -5 ; 0 ; 10 ; -10
23125 ; -5 ; -10 ; 0 ; 20 ; -5
23250 ; 0 ; -15 ; 0 ; 15 ; -10
23375 ; -5 ; -5 ; 0 ; 10 ; -5
23500 ; 0 ; -5 ; 0 ; -10 ; -5
23625 ; 5 ; -15 ; 0 ; -15 ; -5
23750 ; -5 ; -10 ; 0 ; -10 ; 0
23875 ; -5 ; 0 ; 0 ; 0 ; -10
24000 ; -5 ; -10 ; 0 ; 0 ; -10
24125 ; -10 ; -5 ; 0 ; -5 ; 5
24250 ; -10 ; -10 ; 0 ; 5 ; 0
24375 ; -20 ; -10 ; 0 ; -10 ; -5
24500 ; -10 ; -5 ; 0 ; -25 ; -5
24625 ; -15 ; -10 ; 0 ; -20 ; -5
24750 ; -15 ; -5 ; 0 ; -20 ; 0
24875 ; 0 ; -5 ; 0 ; -15 ; 0
25000 ; 5 ; 0 ; 0 ; -10 ; 5
25125 ; 0 ; 15 ; 0 ; -5 ; 5
25250 ; 10 ; 20 ; 0 ; 10 ; 5
25375 ; 0 ; 10 ; 0 ; 10 ; 15
25500 ; -5 ; 15 ; 0 ; -10 ; 15
25625 ; -10 ; 15 ; 0 ; -20 ; 10
25750 ; -25 ; 10 ; 0 ; -10 ; 10
25875 ; -25 ; 15 ; 0 ; -15 ; 15
26000 ; -40 ; 10 ; 0 ; 0 ; 10
26125 ; -45 ; 5 ; 0 ; 5 ; 15
26250 ; -45 ; 0 ; 0 ; 5 ; 15
26375 ; -55 ; -5 ; 0 ; 20 ; 10
26500 ; -60 ; -10 ; 0 ; 5 ; 5
26625 ; -55 ; -35 ; 0 ; 5 ; 5
26750 ; -60 ; -35 ; 0 ; 0 ; 5
26875 ; -60 ; -35 ; 0 ; -5 ; -10
27000 ; -60 ; -40 ; 0 ; -5 ; -15
27125 ; -60 ; -40 ; 0 ; -5 ; -5
27250 ; -55 ; -25 ; 0 ; 25 ; -5
27375 ; -55 ; -25 ; 0 ; 10 ; -15
27500 ; -60 ; -20 ; 0 ; -15 ; -15
27625 ; -55 ; -20 ; 0 ; -20 ; -15
27750 ; -55 ; -30 ; 0 ; -10 ; -10
27875 ; -60 ; -30 ; 0 ; -10 ; -10
28000 ; -60 ; -30 ; 0 ; 5 ; -15
28125 ; -70 ; -35 ; 0 ; 15 ; -15
28250 ; -70 ; -30 ; 0 ; 15 ; -25
28375 ; -70 ; -40 ; 0 ; 35 ; -30
28500 ; -75 ; -40 ; 0 ; 35 ; -35
28625 ; -75 ; -45 ; 0 ; 30 ; -45
28750 ; -85 ; -55 ; 0 ; 10 ; -45
28875 ; -105 ; -60 ; 0 ; -5 ; -40
29000 ; -95 ; -60 ; 0 ; -15 ; -55
29125 ; -95 ; -60 ; 0 ; -10 ; -60
29250 ; -75 ; -55 ; 0 ; 0 ; -45
29375 ; -55 ; -40 ; 0 ; 10 ; -45
29500 ; -40 ; -25 ; 0 ; -15 ; -35
29625 ; -5 ; -10 ; 0 ; -30 ; -25
29750 ; 10 ; -10 ; 0 ; -30 ; -25
29875 ; 15 ; -5 ; 0 ; -35 ; -15
30000 ; 20 ; 5 ; 0 ; -20 ; -20
30125 ; 25 ; 0 ; 0 ; -10 ; -35
30250 ; 15 ; -10 ; 0 ; -5 ; -35
30375 ; 5 ; -15 ; 0 ; -10 ; -55
30500 ; 0 ; -40 ; 0 ; -15 ; -65
30625 ; -20 ; -50 ; 0 ; -5 ; -65
30750 ; -30 ; -60 ; 0 ; 5 ; -75
30875 ; -40 ; -60 ; 0 ; 15 ; -70
31000 ; -40 ; -50 ; 0 ; 10 ; -75
31125 ; -45 ; -60 ; 0 ; 25 ; -90
31250 ; -45 ; -55 ; 0 ; 20 ; -85
31375 ; -50 ; -55 ; 0 ; -5 ; -85
31500 ; -45 ; -65 ; 0 ; -10 ; -70
31625 ; -50 ; -60 ; 0 ; -20 ; -55
31750 ; -45 ; -55 ; 0 ; 5 ; -55
31875 ; -40 ; -60 ; 0 ; 0 ; -30
32000 ; -35 ; -40 ; 0 ; -10 ; -5
32125 ; -5 ; -25 ; 0 ; 0 ; 10
32250 ; 10 ; -10 ; 0 ; 0 ; 25
32375 ; 40 ; 20 ; 0 ; 5 ; 60
32500 ; 70 ; 50 ; 0 ; 5 ; 70
32625 ; 105 ; 85 ; 0 ; -30 ; 90
32750 ; 145 ; 115 ; 0 ; -50 ; 110
32875 ; 185 ; 155 ; 0 ; -35 ; 120
33000 ; 210 ; 195 ; 0 ; -30 ; 130
33125 ; 235 ; 230 ; 0 ; -25 ; 145
33250 ; 260 ; 240 ; 0 ; -10 ; 155
33375 ; 255 ; 250 ; 0 ; 5 ; 165
33500 ; 255 ; 240 ; 0 ; -10 ; 155
33625 ; 235 ; 210 ; 0 ; 0 ; 150
33750 ; 200 ; 185 ; 0 ; 15 ; 150
33875 ; 165 ; 150 ; 0 ; 15 ; 120
34000 ; 135 ; 115 ; 0 ; 0 ; 95
34125 ; 100 ; 90 ; 0 ; -10 ; 70
34250 ; 65 ; 60 ; 0 ; -10 ; 45
34375 ; 35 ; 55 ; 0 ; 0 ; 30
34500 ; 20 ; 35 ; 0 ; 5 ; 10
34625 ; 5 ; 15 ; 0 ; 20 ; -5
34750 ; -10 ; 10 ; 0 ; 10 ; -10
34875 ; -15 ; 0 ; 0 ; 10 ; -20
35000 ; -15 ; -15 ; 0 ; 10 ; -20
35125 ; -25 ; -15 ; 0 ; 15 ; -15
35250 ; -20 ; -25 ; 0 ; 10 ; -30
35375 ; -25 ; -35 ; 0 ; 10 ; -25
35500 ; -20 ; -30 ; 0 ; -15 ; -20
35625 ; -20 ; -35 ; 0 ; 5 ; -20
35750 ; -15 ; -30 ; 0 ; 5 ; -15
35875 ; -5 ; -35 ; 0 ; -10 ; -15
36000 ; -5 ; -40 ; 0 ; -5 ; -15
36125 ; -5 ; -25 ; 0 ; -10 ; -15
36250 ; 5 ; -25 ; 0 ; 0 ; -15
36375 ; 0 ; -40 ; 0 ; 10 ; -5
36500 ; 5 ; -25 ; 0 ; -5 ; -15
36625 ; 5 ; -35 ; 0 ; 0 ; -15
36750 ; 0 ; -35 ; 0 ; 5 ; -10
36875 ; 5 ; -30 ; 0 ; -5 ; -10
37000 ; 5 ; -35 ; 0 ; -15 ; -10
37125 ; 10 ; -25 ; 0 ; -5 ; -5
37250 ; 10 ; -30 ; 0 ; -15 ; -10
37375 ; 5 ; -30 ; 0 ; -15 ; -10
37500 ; 15 ; -30 ; 0 ; -20 ; -10
37625 ; 15 ; -25 ; 0 ; -15 ; -10
37750 ; 10 ; -20 ; 0 ; 15 ; -5
37875 ; 5 ; -15 ; 0 ; 5 ; -10
38000 ; 5 ; -20 ; 0 ; 0 ; -5
38125 ; -5 ; -15 ; 0 ; 10 ; -5
38250 ; -5 ; 0 ; 0 ; 5 ; -15
38375 ; -10 ; -5 ; 0 ; 5 ; -15
38500 ; -15 ; 0 ; 0 ; 5 ; -10
38625 ; -15 ; 0 ; 0 ; 0 ; -10
38750 ; -10 ; 5 ; 0 ; -5 ; -10
38875 ; -10 ; 5 ; 0 ; -15 ; -10
39000 ; -15 ; 5 ; 0 ; 0 ; -15
39125 ; -15 ; 15 ; 0 ; 5 ; -15
39250 ; -10 ; 5 ; 0 ; 0 ; -25
39375 ; -5 ; 0 ; 0 ; -15 ; -15
39500 ; -15 ; 5 ; 0 ; 5 ; -20
39625 ; -10 ; -5 ; 0 ; 10 ; -20
39750 ; -15 ; -20 ; 0 ; -10 ; -20
39875 ; -20 ; -10 ; 0 ; -5 ; -10
40000 ; -10 ; -15 ; 0 ; -5 ; -20
40125 ; -15 ; -15 ; 0 ; -30 ; -15
40250 ; -15 ; -20 ; 0 ; -40 ; -10
40375 ; -10 ; -20 ; 0 ; -25 ; -15
40500 ; -10 ; -20 ; 0 ; -10 ; -10
40625 ; -10 ; -25 ; 0 ; -5 ; -10
40750 ; -15 ; -15 ; 0 ; 5 ; -15
40875 ; -15 ; -10 ; 0 ; 5 ; -15
41000 ; -5 ; -15 ; 0 ; 5 ; -15
41125 ; -10 ; -20 ; 0 ; 5 ; -15
41250 ; -10 ; -10 ; 0 ; -5 ; -20
41375 ; -5 ; -15 ; 0 ; -10 ; -20
41500 ; -10 ; -15 ; 0 ; 5 ; -10
41625 ; -5 ; -20 ; 0 ; 15 ; -10
41750 ; -5 ; -20 ; 0 ; 5 ; -15
41875 ; -5 ; -20 ; 0 ; 5 ; -15
42000 ; -10 ; -20 ; 0 ; 0 ; -5
42125 ; -15 ; -20 ; 0 ; 0 ; -15
42250 ; -5 ; -15 ; 0 ; 5 ; -10
42375 ; 0 ; -20 ; 0 ; -20 ; -20
42500 ; -5 ; -10 ; 0 ; 10 ; -20
42625 ; -10 ; -10 ; 0 ; 10 ; -15
42750 ; 0 ; -15 ; 0 ; 20 ; -15
42875 ; -10 ; -10 ; 0 ; 15 ; -10
43000 ; -5 ; -5 ; 0 ; 35 ; -10
43125 ; 0 ; -15 ; 0 ; 10 ; -10
43250 ; -10 ; -10 ; 0 ; -15 ; 0
43375 ; -10 ; -10 ; 0 ; -15 ; 5
43500 ; -15 ; -10 ; 0 ; 15 ; -10
43625 ; -10 ; -10 ; 0 ; 10 ; 0
43750 ; -10 ; -5 ; 0 ; 5 ; -10
43875 ; -10 ; -5 ; 0 ; 10 ; -10
44000 ; -5 ; -5 ; 0 ; 20 ; -5
44125 ; -10 ; -5 ; 0 ; 5 ; -10
44250 ; -15 ; 0 ; 0 ; -35 ; 0
44375 ; -10 ; 0 ; 0 ; -30 ; 0
44500 ; -5 ; -10 ; 0 ; -25 ; -5
44625 ; -15 ; -10 ; 0 ; -20 ; -5
44750 ; -10 ; -15 ; 0 ; -15 ; -5
44875 ; -15 ; -10 ; 0 ; -5 ; 0
45000 ; -10 ; -10 ; 0 ; -5 ; 10
45125 ; -5 ; -10 ; 0 ; 15 ; 5
45250 ; -10 ; 0 ; 0 ; 30 ; 0
45375 ; -10 ; -5 ; 0 ; 30 ; 5
45500 ; -15 ; 0 ; 0 ; 25 ; 0
45625 ; -10 ; 0 ; 0 ; 25 ; 0
45750 ; -10 ; 0 ; 0 ; 0 ; 0
45875 ; -10 ; -5 ; 0 ; -5 ; 0
46000 ; -20 ; 5 ; 0 ; -5 ; 0
46125 ; -15 ; 0 ; 0 ; 15 ; 0
46250 ; -20 ; -5 ; 0 ; 20 ; 0
46375 ; -20 ; 5 ; 0 ; 20 ; 5
46500 ; -10 ; -5 ; 0 ; -15 ; 0
46625 ; -15 ; 0 ; 0 ; -15 ; 0
46750 ; -10 ; 0 ; 0 ; -5 ; 10
46875 ; -5 ; 5 ; 0 ; 20 ; 0
47000 ; -15 ; 0 ; 0 ; 40 ; 0
47125 ; -10 ; 0 ; 0 ; 35 ; 10
47250 ; -15 ; 10 ; 0 ; 40 ; 5
47375 ; -15 ; 15 ; 0 ; 40 ; 5
47500 ; -10 ; 5 ; 0 ; 20 ; 5
47625 ; -15 ; 5 ; 0 ; -15 ; 10
47750 ; -15 ; 5 ; 0 ; -30 ; 5
47875 ; -5 ; 5 ; 0 ; -40 ; 5
48000 ; -10 ; 0 ; 0 ; -20 ; 10
48125 ; -10 ; 5 ; 0 ; -5 ; 10
48250 ; -5 ; 0 ; 0 ; 25 ; 5
48375 ; -10 ; 0 ; 0 ; 15 ; 0
48500 ; -5 ; 5 ; 0 ; 5 ; 10
48625 ; -10 ; 5 ; 0 ; 5 ; 0
48750 ; -5 ; 5 ; 0 ; -30 ; 5
48875 ; -5 ; 0 ; 0 ; -30 ; 0
49000 ; -15 ; 10 ; 0 ; -10 ; 0
49125 ; -15 ; 15 ; 0 ; 0 ; 5
49250 ; -10 ; 5 ; 0 ; -30 ; 0
49375 ; -10 ; 0 ; 0 ; -30 ; 10
49500 ; 0 ; 5 ; 0 ; 15 ; 5
49625 ; 0 ; 0 ; 0 ; 15 ; 10
49750 ; 5 ; 5 ; 0 ; 0 ; 15
49875 ; 0 ; 5 ; 0 ; 0 ; 10
