Model ; X100+Option
Layout Type ; 0
Data Offset ; 23
Date ; 2019-07-18
Time ; 15:44:50

Time Base ; 5 ms/div
Sensitivity ; 100 uV/div
Pan ; 0 ms
Curve no ; 6-10
Common BaseLine ; Off
Lower Frequency Limit ; 100 Hz
Upper Frequency Limit ; 5 kHz
Trigger Mode ; Stimulus

3375 ; -5 ; -10 ; -10 ; -5 ; -10
3500 ; 0 ; -5 ; -5 ; 0 ; -10
3625 ; -5 ; -5 ; -5 ; -10 ; -5
3750 ; -5 ; -10 ; -10 ; -5 ; -10
3875 ; -5 ; -5 ; 0 ; -5 ; -5
4000 ; -5 ; -5 ; -5 ; -10 ; -5
4125 ; -5 ; -5 ; -5 ; -5 ; -10
4250 ; -5 ; -5 ; 0 ; -5 ; -5
4375 ; 5 ; -5 ; -5 ; 0 ; -5
4500 ; -5 ; -5 ; -5 ; -5 ; -10
4625 ; -5 ; -10 ; -10 ; 0 ; -5
4750 ; 5 ; -5 ; -5 ; 0 ; -5
4875 ; -5 ; -5 ; -10 ; -5 ; -5
5000 ; -5 ; -10 ; -10 ; 0 ; -10
5125 ; 0 ; 0 ; 0 ; 0 ; -5
5250 ; -10 ; -5 ; -5 ; -5 ; -5
5375 ; 0 ; -10 ; -5 ; 5 ; -10
5500 ; 0 ; 0 ; 0 ; 0 ; 0
5625 ; 0 ; -5 ; -10 ; 0 ; -5
5750 ; -5 ; -5 ; -5 ; 5 ; -10
5875 ; -5 ; -5 ; -5 ; 0 ; 0
6000 ; 0 ; -10 ; -10 ; -5 ; -5
6125 ; -10 ; -5 ; -5 ; 0 ; -5
6250 ; 0 ; -5 ; -5 ; -5 ; 0
6375 ; 0 ; 0 ; 0 ; -5 ; -5
6500 ; -10 ; -10 ; -5 ; -5 ; -5
6625 ; 0 ; -5 ; 0 ; 0 ; -5
6750 ; 0 ; 0 ; 0 ; 0 ; -5
6875 ; -5 ; -10 ; -5 ; 0 ; -5
7000 ; 0 ; -5 ; 0 ; 5 ; -5
7125 ; 0 ; -5 ; 0 ; -5 ; 5
7250 ; -5 ; -10 ; -5 ; 0 ; -10
7375 ; -5 ; 0 ; 5 ; 0 ; -5
7500 ; -5 ; -5 ; 0 ; -5 ; 0
7625 ; -5 ; -5 ; -5 ; 0 ; -10
7750 ; -5 ; 0 ; 0 ; 0 ; -5
7875 ; 5 ; -5 ; 0 ; 5 ; -5
8000 ; -5 ; -5 ; -5 ; 0 ; -5
8125 ; -5 ; -10 ; -10 ; 0 ; -5
8250 ; 5 ; 0 ; -5 ; 0 ; 0
8375 ; -5 ; -5 ; -5 ; -10 ; -5
8500 ; -5 ; -10 ; -10 ; 0 ; -5
8625 ; 0 ; 0 ; 0 ; 0 ; 0
8750 ; -5 ; -5 ; -5 ; -10 ; -5
8875 ; -5 ; 0 ; -5 ; 5 ; -10
9000 ; 0 ; 0 ; 0 ; 0 ; -5
9125 ; 0 ; -5 ; -5 ; 0 ; -5
9250 ; -5 ; -5 ; 0 ; 5 ; -5
9375 ; 0 ; -5 ; 0 ; 0 ; 0
9500 ; 0 ; -5 ; -5 ; -5 ; -5
9625 ; -5 ; -5 ; 0 ; -10 ; -5
9750 ; 0 ; -5 ; -5 ; -5 ; 0
9875 ; 0 ; 0 ; 0 ; -5 ; -5
10000 ; -5 ; -5 ; -5 ; -5 ; -5
10125 ; 0 ; 0 ; 0 ; 5 ; -5
10250 ; 0 ; 0 ; 0 ; -5 ; -5
10375 ; -5 ; -10 ; -10 ; -5 ; -5
10500 ; 0 ; -5 ; 0 ; 5 ; -5
10625 ; 0 ; 0 ; 0 ; -5 ; 0
10750 ; 0 ; -10 ; -5 ; 0 ; -10
10875 ; -5 ; 0 ; 0 ; 0 ; -5
11000 ; 0 ; 0 ; 0 ; -5 ; 0
11125 ; 0 ; 0 ; -5 ; -5 ; -10
11250 ; -5 ; 0 ; 5 ; 0 ; 0
11375 ; 5 ; 0 ; -5 ; 0 ; 0
11500 ; -5 ; 0 ; -5 ; -5 ; -5
11625 ; -5 ; -5 ; -5 ; 0 ; 0
11750 ; 5 ; 0 ; -5 ; 0 ; 0
11875 ; -10 ; -5 ; -5 ; -5 ; 0
12000 ; -5 ; -5 ; -5 ; 0 ; 0
12125 ; -5 ; 5 ; 5 ; 0 ; 0
12250 ; -5 ; 0 ; -5 ; -10 ; -5
12375 ; -5 ; -5 ; -5 ; 0 ; -5
12500 ; 0 ; 5 ; 0 ; 0 ; 0
12625 ; 0 ; -5 ; -10 ; -5 ; -5
12750 ; 0 ; 0 ; -5 ; 0 ; 0
12875 ; 0 ; 0 ; 0 ; 0 ; 5
13000 ; 0 ; -5 ; -5 ; -5 ; 0
13125 ; -10 ; -5 ; 0 ; -5 ; 0
13250 ; -5 ; 0 ; 0 ; -5 ; 5
13375 ; 0 ; 5 ; 0 ; -5 ; -5
13500 ; -5 ; 0 ; 0 ; -5 ; 0
13625 ; 0 ; 0 ; 0 ; 5 ; 0
13750 ; 0 ; 5 ; 0 ; -5 ; -5
13875 ; 0 ; -5 ; -5 ; -5 ; 5
14000 ; 0 ; 0 ; 0 ; 0 ; 0
14125 ; 0 ; 0 ; 0 ; -5 ; 0
14250 ; 0 ; -5 ; -5 ; 0 ; 0
14375 ; -10 ; 0 ; 5 ; 0 ; 0
14500 ; -5 ; 0 ; 0 ; -5 ; 0
14625 ; -5 ; 0 ; -5 ; -5 ; -5
14750 ; -10 ; 0 ; 0 ; 0 ; 5
14875 ; 0 ; 0 ; -5 ; 0 ; 0
15000 ; -5 ; -5 ; -5 ; 0 ; -5
15125 ; -5 ; -5 ; -5 ; 0 ; 0
15250 ; 0 ; 0 ; -5 ; -5 ; 0
15375 ; -5 ; -5 ; -5 ; -5 ; 0
15500 ; -5 ; -5 ; -5 ; 0 ; 5
15625 ; -10 ; 0 ; 0 ; 0 ; -5
15750 ; -5 ; -5 ; -5 ; -5 ; 0
15875 ; -5 ; -5 ; -5 ; 0 ; 0
16000 ; -5 ; 0 ; 0 ; 0 ; -5
16125 ; 0 ; -5 ; -10 ; -5 ; -5
16250 ; -5 ; -5 ; 0 ; 5 ; 0
16375 ; -5 ; -5 ; 0 ; -5 ; 5
16500 ; 0 ; -5 ; -10 ; -5 ; 0
16625 ; -10 ; 0 ; 0 ; -5 ; 0
16750 ; -5 ; 0 ; -5 ; -5 ; 0
16875 ; -5 ; 0 ; 0 ; -5 ; -10
17000 ; -10 ; -5 ; -5 ; 0 ; 0
17125 ; -5 ; 0 ; 0 ; 0 ; 0
17250 ; -5 ; 5 ; -5 ; -5 ; -5
17375 ; 0 ; -5 ; -10 ; -5 ; 0
17500 ; -5 ; 0 ; 0 ; 0 ; 0
17625 ; 0 ; 0 ; -5 ; -5 ; 0
17750 ; 0 ; -5 ; -10 ; 0 ; 0
17875 ; -10 ; 0 ; 0 ; 0 ; 0
18000 ; -5 ; 0 ; -5 ; -5 ; 0
18125 ; 0 ; 5 ; -5 ; 0 ; -5
18250 ; -10 ; 0 ; 0 ; -5 ; 0
18375 ; 0 ; 0 ; 0 ; -5 ; 0
18500 ; -5 ; 0 ; 0 ; 0 ; -5
18625 ; -5 ; -10 ; -5 ; -5 ; 5
18750 ; 0 ; 0 ; 0 ; -5 ; -5
18875 ; 0 ; 0 ; -10 ; -5 ; -5
19000 ; -5 ; -5 ; -5 ; -5 ; 5
19125 ; -5 ; 5 ; 0 ; -5 ; -5
19250 ; 0 ; 0 ; -5 ; -5 ; -5
19375 ; -5 ; 0 ; -5 ; 0 ; -5
19500 ; -5 ; 5 ; 5 ; -10 ; -5
19625 ; 0 ; -5 ; -5 ; -5 ; -5
19750 ; -5 ; -5 ; 0 ; 5 ; 0
19875 ; -5 ; -5 ; 0 ; -10 ; 0
20000 ; 0 ; -5 ; -5 ; -5 ; 0
20125 ; -10 ; -5 ; -5 ; -5 ; -5
20250 ; -5 ; -5 ; -5 ; -10 ; 5
20375 ; -5 ; 0 ; 0 ; -5 ; -5
20500 ; -10 ; -5 ; -5 ; 0 ; 0
20625 ; -5 ; 0 ; -5 ; 0 ; 5
20750 ; 0 ; 5 ; -5 ; -5 ; -10
20875 ; 0 ; -5 ; -10 ; -5 ; 0
21000 ; -5 ; 0 ; -5 ; 0 ; 0
21125 ; 0 ; 0 ; -5 ; -5 ; -5
21250 ; 0 ; -10 ; -15 ; 0 ; -5
21375 ; -10 ; -5 ; 0 ; 0 ; -5
21500 ; 0 ; 0 ; -10 ; -10 ; -5
21625 ; -5 ; 0 ; -5 ; 0 ; -10
21750 ; -5 ; -5 ; -5 ; 0 ; -5
21875 ; 0 ; -5 ; -10 ; 0 ; -5
22000 ; -5 ; -5 ; -10 ; 0 ; -10
22125 ; -5 ; -10 ; -10 ; 0 ; -5
22250 ; 0 ; 0 ; -10 ; -5 ; -10
22375 ; -5 ; -5 ; -15 ; -10 ; -10
22500 ; -5 ; -10 ; -10 ; -5 ; -5
22625 ; -10 ; 0 ; 0 ; -5 ; -15
22750 ; -10 ; -5 ; -10 ; -10 ; -15
22875 ; -5 ; -5 ; -5 ; -5 ; -15
23000 ; -10 ; 0 ; -5 ; -10 ; -20
23125 ; -5 ; -5 ; -15 ; -10 ; -20
23250 ; -15 ; -10 ; -10 ; -10 ; -15
23375 ; -10 ; -10 ; -15 ; -20 ; -15
23500 ; -5 ; -15 ; -15 ; -20 ; -15
23625 ; -15 ; -15 ; -15 ; -15 ; -15
23750 ; -10 ; -10 ; -10 ; -20 ; -15
23875 ; -5 ; -5 ; -10 ; -20 ; -20
24000 ; -10 ; -10 ; -10 ; -10 ; -15
24125 ; -5 ; -5 ; -10 ; -10 ; -15
24250 ; 0 ; 5 ; -10 ; -15 ; -20
24375 ; -5 ; 0 ; -10 ; -15 ; -10
24500 ; 0 ; 5 ; -5 ; -15 ; -15
24625 ; 5 ; 10 ; -5 ; -25 ; -15
24750 ; 5 ; -5 ; -5 ; -20 ; -5
24875 ; 0 ; 0 ; 5 ; -20 ; -15
25000 ; 10 ; 0 ; 0 ; -30 ; -10
25125 ; 5 ; 5 ; 0 ; -25 ; -15
25250 ; 0 ; 5 ; 10 ; -25 ; -15
25375 ; 5 ; 10 ; 10 ; -25 ; -15
25500 ; 0 ; 15 ; 5 ; -25 ; -15
25625 ; 5 ; 15 ; 5 ; -25 ; -10
25750 ; 10 ; 25 ; -5 ; -30 ; -10
25875 ; 5 ; 25 ; -5 ; -30 ; -5
26000 ; 10 ; 25 ; -15 ; -30 ; -5
26125 ; 10 ; 35 ; -15 ; -30 ; -15
26250 ; 15 ; 20 ; -30 ; -35 ; -10
26375 ; 15 ; 15 ; -30 ; -35 ; -10
26500 ; 10 ; 15 ; -30 ; -40 ; -20
26625 ; 20 ; -5 ; -45 ; -40 ; -15
26750 ; 5 ; -15 ; -45 ; -35 ; -15
26875 ; 0 ; -25 ; -50 ; -45 ; -20
27000 ; 5 ; -45 ; -65 ; -35 ; -10
27125 ; -5 ; -65 ; -65 ; -35 ; -10
27250 ; -10 ; -75 ; -60 ; -40 ; -5
27375 ; -10 ; -85 ; -55 ; -35 ; -5
27500 ; -10 ; -95 ; -45 ; -30 ; 5
27625 ; -10 ; -90 ; -40 ; -20 ; 5
27750 ; -5 ; -90 ; -30 ; -15 ; 15
27875 ; 0 ; -85 ; -30 ; -5 ; 25
28000 ; -5 ; -65 ; -15 ; 0 ; 25
28125 ; 0 ; -60 ; -15 ; 5 ; 35
28250 ; 5 ; -50 ; -15 ; 20 ; 45
28375 ; -5 ; -30 ; -15 ; 25 ; 40
28500 ; 10 ; -20 ; -20 ; 30 ; 55
28625 ; 10 ; -10 ; -20 ; 50 ; 55
28750 ; 10 ; 5 ; -10 ; 50 ; 50
28875 ; 20 ; 10 ; -15 ; 60 ; 55
29000 ; 25 ; 15 ; 0 ; 75 ; 60
29125 ; 30 ; 20 ; 10 ; 80 ; 55
29250 ; 35 ; 30 ; 20 ; 85 ; 50
29375 ; 40 ; 35 ; 35 ; 95 ; 50
29500 ; 45 ; 50 ; 55 ; 95 ; 45
29625 ; 40 ; 70 ; 70 ; 100 ; 35
29750 ; 45 ; 75 ; 80 ; 105 ; 35
29875 ; 45 ; 80 ; 85 ; 105 ; 25
30000 ; 35 ; 95 ; 85 ; 105 ; 15
30125 ; 45 ; 85 ; 90 ; 100 ; 15
30250 ; 35 ; 85 ; 90 ; 95 ; 15
30375 ; 30 ; 90 ; 90 ; 75 ; 0
30500 ; 40 ; 80 ; 80 ; 65 ; 5
30625 ; 35 ; 70 ; 90 ; 55 ; -5
30750 ; 30 ; 65 ; 80 ; 40 ; -10
30875 ; 35 ; 60 ; 70 ; 35 ; -10
31000 ; 25 ; 45 ; 70 ; 30 ; -20
31125 ; 20 ; 35 ; 60 ; 10 ; -20
31250 ; 15 ; 30 ; 55 ; 10 ; -25
31375 ; 0 ; 15 ; 55 ; 5 ; -25
31500 ; 0 ; 10 ; 55 ; 0 ; -30
31625 ; -5 ; 10 ; 45 ; 0 ; -25
31750 ; -5 ; -5 ; 35 ; 0 ; -20
31875 ; -20 ; -10 ; 30 ; -10 ; -25
32000 ; -20 ; -10 ; 20 ; -15 ; -25
32125 ; -20 ; -20 ; 15 ; -15 ; -20
32250 ; -35 ; -15 ; 15 ; -20 ; -30
32375 ; -30 ; -15 ; 0 ; -20 ; -25
32500 ; -30 ; -15 ; -5 ; -15 ; -20
32625 ; -40 ; -15 ; 0 ; -25 ; -25
32750 ; -35 ; -15 ; -15 ; -25 ; -20
32875 ; -35 ; -20 ; -20 ; -25 ; -15
33000 ; -40 ; -25 ; -20 ; -35 ; -15
33125 ; -40 ; -20 ; -25 ; -35 ; -15
33250 ; -40 ; -20 ; -30 ; -40 ; -10
33375 ; -40 ; -25 ; -30 ; -45 ; -15
33500 ; -45 ; -15 ; -30 ; -45 ; -20
33625 ; -40 ; -20 ; -40 ; -40 ; -15
33750 ; -40 ; -20 ; -35 ; -40 ; -10
33875 ; -40 ; -10 ; -35 ; -40 ; -15
34000 ; -30 ; -15 ; -40 ; -40 ; 0
34125 ; -40 ; -15 ; -40 ; -35 ; -5
34250 ; -35 ; -15 ; -35 ; -45 ; -5
34375 ; -30 ; -10 ; -45 ; -35 ; 0
34500 ; -35 ; -15 ; -35 ; -35 ; -10
34625 ; -30 ; -10 ; -30 ; -40 ; -5
34750 ; -30 ; -5 ; -30 ; -25 ; -5
34875 ; -25 ; -15 ; -25 ; -30 ; -10
35000 ; -25 ; -10 ; -25 ; -30 ; -10
35125 ; -20 ; -5 ; -20 ; -25 ; -5
35250 ; -10 ; -15 ; -25 ; -25 ; 0
35375 ; -20 ; -10 ; -15 ; -25 ; -10
35500 ; -10 ; -10 ; -20 ; -30 ; -5
35625 ; -5 ; -15 ; -20 ; -20 ; -5
35750 ; -15 ; -5 ; -10 ; -15 ; -10
35875 ; -5 ; -10 ; -15 ; -20 ; -5
36000 ; -5 ; -10 ; -15 ; -10 ; -5
36125 ; -10 ; -10 ; -5 ; -15 ; -10
36250 ; 0 ; -10 ; -15 ; -15 ; 0
36375 ; -5 ; -10 ; -10 ; -5 ; -5
36500 ; -5 ; -15 ; -10 ; -10 ; -5
36625 ; 0 ; -5 ; -10 ; -10 ; 0
36750 ; -5 ; -10 ; -10 ; -5 ; -5
36875 ; -5 ; -10 ; -5 ; -10 ; -5
37000 ; -10 ; 0 ; -5 ; -5 ; -5
37125 ; 0 ; -10 ; -5 ; -5 ; -5
37250 ; 0 ; -10 ; 0 ; -5 ; -5
37375 ; -5 ; 0 ; 0 ; -5 ; -5
37500 ; 0 ; -5 ; -10 ; -5 ; 0
37625 ; -5 ; -10 ; 0 ; 0 ; -5
37750 ; -5 ; -5 ; -5 ; -5 ; -5
37875 ; 0 ; -5 ; -10 ; 0 ; 0
38000 ; -5 ; -5 ; 0 ; 0 ; -10
38125 ; -5 ; -5 ; 0 ; -5 ; -5
38250 ; 0 ; 0 ; -5 ; 5 ; 0
38375 ; -5 ; -5 ; 0 ; 0 ; -10
38500 ; -5 ; 0 ; 0 ; -5 ; -5
38625 ; 0 ; 0 ; 0 ; 5 ; 0
38750 ; 0 ; -5 ; -5 ; 0 ; 0
38875 ; -5 ; -5 ; 0 ; -5 ; -5
39000 ; 0 ; 0 ; 0 ; -5 ; 0
39125 ; 0 ; -10 ; -5 ; 0 ; 0
39250 ; -5 ; 0 ; 0 ; 0 ; -5
39375 ; 0 ; 0 ; -5 ; 0 ; 0
39500 ; 0 ; 0 ; -5 ; 5 ; -5
39625 ; -5 ; 5 ; 0 ; 0 ; 0
39750 ; 0 ; 5 ; -5 ; 0 ; 5
39875 ; 0 ; -5 ; 0 ; 5 ; 0
40000 ; 0 ; -5 ; 0 ; -5 ; 0
40125 ; 5 ; 5 ; -5 ; 0 ; 5
40250 ; 5 ; 0 ; 0 ; 0 ; -5
40375 ; 0 ; -5 ; 0 ; -5 ; -5
40500 ; -5 ; 5 ; 0 ; 0 ; 0
40625 ; 5 ; -5 ; 5 ; 5 ; 0
40750 ; 0 ; -5 ; 0 ; 5 ; -5
40875 ; 0 ; 0 ; 0 ; 0 ; 0
41000 ; 5 ; -5 ; -5 ; 5 ; 0
41125 ; 0 ; -5 ; 5 ; 5 ; 0
41250 ; 0 ; -5 ; 0 ; -5 ; 0
41375 ; 5 ; -5 ; -5 ; 5 ; 5
41500 ; 5 ; -5 ; 5 ; 0 ; 0
41625 ; 0 ; -5 ; 0 ; -5 ; 5
41750 ; 0 ; 0 ; -5 ; 5 ; 0
41875 ; 0 ; -5 ; 5 ; -5 ; -5
42000 ; 0 ; 0 ; -5 ; 0 ; 0
42125 ; -5 ; 0 ; -5 ; 5 ; 0
42250 ; 5 ; -10 ; 0 ; -5 ; -5
42375 ; -5 ; -5 ; -5 ; -5 ; 5
42500 ; -5 ; 0 ; 0 ; -5 ; 0
42625 ; 5 ; -10 ; -5 ; -5 ; -5
42750 ; -5 ; 0 ; 5 ; -5 ; -5
42875 ; -5 ; 0 ; -5 ; 0 ; 0
43000 ; -5 ; -5 ; -5 ; 5 ; -5
43125 ; -5 ; 0 ; 0 ; -5 ; 0
43250 ; -5 ; 0 ; -10 ; 0 ; 0
43375 ; 0 ; -5 ; -5 ; 5 ; -5
43500 ; 0 ; -5 ; 0 ; -5 ; 0
43625 ; -5 ; 0 ; -10 ; 5 ; 0
43750 ; 0 ; 0 ; -5 ; 5 ; -5
43875 ; 0 ; -5 ; -5 ; -5 ; -5
44000 ; -10 ; 5 ; 0 ; 0 ; 0
44125 ; 0 ; -5 ; 0 ; 0 ; -5
44250 ; 0 ; -10 ; 0 ; 0 ; 0
44375 ; -5 ; 0 ; 0 ; 0 ; 0
44500 ; 5 ; -5 ; -5 ; 0 ; 0
44625 ; 0 ; -5 ; -5 ; 0 ; 0
44750 ; 0 ; -5 ; 0 ; -5 ; 0
44875 ; 5 ; -5 ; -5 ; 0 ; 0
45000 ; 0 ; -5 ; 0 ; 0 ; -5
45125 ; -5 ; -5 ; -5 ; 0 ; 0
45250 ; -5 ; 0 ; -5 ; 0 ; 0
45375 ; 0 ; -5 ; 0 ; -5 ; -5
45500 ; -5 ; -5 ; -5 ; -5 ; 0
45625 ; -5 ; 0 ; -5 ; 5 ; 0
45750 ; 0 ; -10 ; -5 ; -5 ; -5
45875 ; -5 ; -5 ; 0 ; 0 ; 5
46000 ; -5 ; 0 ; -5 ; 0 ; 0
46125 ; 0 ; -10 ; -10 ; -5 ; -5
46250 ; -5 ; -5 ; 0 ; 0 ; -5
46375 ; 0 ; -5 ; -5 ; 0 ; -5
46500 ; 0 ; -5 ; -5 ; 0 ; -5
46625 ; -5 ; 0 ; 5 ; 0 ; -5
46750 ; -5 ; 0 ; -5 ; 0 ; 5
46875 ; 0 ; 0 ; -5 ; 0 ; -5
47000 ; 0 ; -10 ; 0 ; -5 ; 0
47125 ; 0 ; 0 ; -5 ; 0 ; 0
47250 ; 0 ; -5 ; 0 ; 0 ; -5
47375 ; 0 ; -5 ; 0 ; -5 ; -5
47500 ; -5 ; 5 ; 0 ; 5 ; -5
47625 ; 0 ; -5 ; 0 ; 0 ; -10
47750 ; 0 ; -5 ; 0 ; 0 ; -5
47875 ; -5 ; 5 ; 0 ; 5 ; 0
48000 ; 0 ; -5 ; -10 ; 0 ; 0
48125 ; 0 ; -5 ; 0 ; 0 ; -5
48250 ; 0 ; -5 ; 0 ; 0 ; 0
48375 ; 5 ; -5 ; -10 ; 0 ; 0
48500 ; 0 ; -5 ; 0 ; -5 ; -5
48625 ; -5 ; -5 ; -5 ; -5 ; 0
48750 ; -5 ; 0 ; -5 ; 0 ; 0
48875 ; 0 ; -5 ; 0 ; -5 ; -5
49000 ; 0 ; -5 ; 0 ; -5 ; 5
49125 ; 0 ; 0 ; -5 ; 5 ; 0
49250 ; 5 ; -5 ; -5 ; -5 ; 0
49375 ; 0 ; 0 ; -5 ; -5 ; 0
49500 ; -5 ; 0 ; 0 ; 0 ; -5
49625 ; 5 ; -5 ; 0 ; -10 ; -5
49750 ; -5 ; 0 ; 5 ; 0 ; -5
49875 ; 0 ; 0 ; -5 ; 0 ; -5
